Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Eastern Cape for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Murder,1,2,1,0,0,1,0,1,0,1
Total Sexual Crimes,4,6,9,3,3,6,5,2,4,4
Attempted murder,0,0,1,0,1,1,0,0,0,0
Assault with the intent to inflict grievous bodily harm,26,37,24,11,20,23,14,14,9,13
Common assault,18,1,8,11,4,12,6,2,3,2
Common robbery,0,0,1,0,0,0,0,0,0,0
Robbery with aggravating circumstances,0,1,0,0,0,1,4,1,2,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,3,0,0,0,0,0,1,0
Malicious damage to property,5,4,8,9,8,5,3,10,5,3
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,3,2,1,0,0,1,0,1,4,1
Burglary at residential premises,18,20,26,17,19,15,8,14,10,12
Theft of motor vehicle and motorcycle,2,3,5,2,2,2,0,0,0,0
Theft out of or from motor vehicle,4,1,7,2,3,2,1,0,3,0
Stock-theft,25,18,10,9,11,10,34,11,9,20
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,0,0
Drug-related crime,1,1,0,1,0,1,0,0,0,1
Driving under the influence of alcohol or drugs,5,5,5,5,3,4,3,5,3,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,36,19,46,14,17,22,16,22,17,15
Commercial crime,0,0,1,4,3,3,0,2,1,1
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,1,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,1,0,0,0
Robbery at non-residential premises,0,0,0,0,0,1,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,7,12,5,2,2,3,5,1,5
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,3,2,2,2,0,0,1,2,0,0
Neglect and ill-treatment of children ,0,0,0,0,0,1,0,0,0,0
Kidnapping,0,1,1,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Seymour (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,0,3,2,3,0,3,0,1,2
Total Sexual Crimes,7,5,18,5,3,10,7,10,9,11
Attempted murder,2,0,1,2,2,2,2,2,1,4
Assault with the intent to inflict grievous bodily harm,69,47,51,32,37,31,45,38,45,39
Common assault,27,24,23,7,3,15,9,7,7,12
Common robbery,4,1,8,3,2,3,1,4,3,2
Robbery with aggravating circumstances,1,5,3,2,4,4,5,3,7,3
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,0,1,2,3,3,7,2,3
Malicious damage to property,13,11,9,5,6,7,10,10,4,21
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,9,12,2,0,0,0,0,2,0,1
Burglary at residential premises,31,20,18,9,23,38,33,31,33,53
Theft of motor vehicle and motorcycle,3,2,0,0,0,0,3,2,0,2
Theft out of or from motor vehicle,1,2,4,0,1,0,1,4,2,11
Stock-theft,57,32,21,20,23,19,51,39,27,44
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,0,3,0,1,0,0,0,2,4
Drug-related crime,6,3,1,1,3,2,7,14,11,5
Driving under the influence of alcohol or drugs,1,2,2,1,1,0,4,0,3,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,16,19,22,17,17,23,15,12,20,21
Commercial crime,1,0,3,4,3,3,0,1,2,0
Shoplifting,0,0,0,0,0,0,0,1,1,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,1,0,0,0,1,0
Truck hijacking,0,1,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,1,1,0,1,4,1,1,0
Robbery at non-residential premises,1,3,0,0,1,2,0,1,1,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,3,0,1,0,0,1,2,1,0
Public violence,0,0,3,0,0,0,1,0,0,0
Crimen injuria,22,18,13,10,4,7,4,7,8,7
Neglect and ill-treatment of children ,0,1,2,2,0,1,1,0,0,0
Kidnapping,0,0,1,0,0,0,0,0,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Somerset East (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,17,15,4,7,14,8,11,16,8,6
Total Sexual Crimes,28,34,28,29,29,40,30,40,28,32
Attempted murder,5,6,0,3,1,5,4,2,3,2
Assault with the intent to inflict grievous bodily harm,143,120,150,142,119,156,161,133,120,122
Common assault,124,100,112,193,180,168,191,137,132,119
Common robbery,13,17,18,26,20,11,13,15,15,10
Robbery with aggravating circumstances,8,10,6,6,8,4,6,2,10,13
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,4,1,2,3,0,3,1,1
Malicious damage to property,58,36,58,71,53,66,55,49,40,45
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,72,60,40,57,26,30,18,23,25,54
Burglary at residential premises,117,128,72,118,93,103,94,84,65,85
Theft of motor vehicle and motorcycle,8,5,8,18,6,7,6,16,7,14
Theft out of or from motor vehicle,30,20,22,20,7,10,10,15,7,12
Stock-theft,163,94,103,98,84,83,102,57,54,71
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,1,1,1,0,0,0,1,2,0
Drug-related crime,21,25,19,42,16,48,16,21,17,31
Driving under the influence of alcohol or drugs,11,5,7,20,11,11,36,17,14,19
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,161,137,117,154,147,174,134,102,117,96
Commercial crime,8,11,9,17,3,10,10,9,18,15
Shoplifting,41,31,29,35,28,39,36,30,33,31
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,1,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,1,0
Robbery at residential premises,0,0,0,0,0,0,0,0,1,2
Robbery at non-residential premises,0,0,1,0,1,2,3,1,7,4
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,2,0,1,2,2,2,3,3,6
Public violence,0,1,0,0,1,0,0,0,0,0
Crimen injuria,22,18,20,25,32,42,37,28,29,17
Neglect and ill-treatment of children ,1,0,1,1,3,2,2,1,1,1
Kidnapping,0,1,0,0,0,0,1,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  St Francis Bay (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,0,0,0,0,0,2,2,2
Total Sexual Crimes,0,0,0,0,0,0,0,11,17,13
Attempted murder,0,0,0,0,0,0,0,2,1,1
Assault with the intent to inflict grievous bodily harm,0,0,0,0,0,0,0,66,52,52
Common assault,0,0,0,0,0,0,0,33,22,25
Common robbery,0,0,0,0,0,0,0,5,4,4
Robbery with aggravating circumstances,0,0,0,0,0,0,0,11,17,11
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,0,0,1,1,0
Malicious damage to property,0,0,0,0,0,0,0,34,27,33
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,0,0,0,0,0,0,10,10,16
Burglary at residential premises,0,0,0,0,0,0,0,203,161,164
Theft of motor vehicle and motorcycle,0,0,0,0,0,0,0,8,3,2
Theft out of or from motor vehicle,0,0,0,0,0,0,0,23,43,26
Stock-theft,0,0,0,0,0,0,0,1,4,1
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,0,1
Drug-related crime,0,0,0,0,0,0,0,14,38,72
Driving under the influence of alcohol or drugs,0,0,0,0,0,0,0,10,15,18
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,0,0,0,0,0,0,0,95,94,86
Commercial crime,0,0,0,0,0,0,0,11,11,6
Shoplifting,0,0,0,0,0,0,0,3,1,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,7,6,5
Robbery at non-residential premises,0,0,0,0,0,0,0,1,7,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,0,0,0,0,0,1,1,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,0,0,0,0,0,0,0,5,4,4
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Sterkspruit (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,19,25,22,39,27,28,20,26,21,35
Total Sexual Crimes,59,70,51,60,69,64,61,83,91,89
Attempted murder,11,18,8,4,4,7,5,7,11,15
Assault with the intent to inflict grievous bodily harm,377,333,232,251,222,196,255,277,270,247
Common assault,254,189,84,61,77,60,93,111,84,91
Common robbery,87,103,75,69,57,64,25,40,39,35
Robbery with aggravating circumstances,23,23,12,17,27,9,9,12,36,41
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,12,6,6,6,4,6,7,8,7,11
Malicious damage to property,99,115,72,69,74,76,81,60,64,95
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,40,70,32,28,29,12,25,31,37,98
Burglary at residential premises,236,239,166,163,202,212,179,172,156,129
Theft of motor vehicle and motorcycle,6,7,6,4,6,5,3,14,8,7
Theft out of or from motor vehicle,16,22,23,16,22,14,20,20,19,21
Stock-theft,98,74,39,28,48,48,55,43,59,51
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,19,30,9,16,5,10,6,10,8,6
Drug-related crime,56,109,86,99,69,62,92,120,133,70
Driving under the influence of alcohol or drugs,3,10,4,11,21,23,79,52,12,24
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,225,169,129,84,99,110,110,134,144,179
Commercial crime,18,10,43,20,22,38,31,26,38,37
Shoplifting,31,25,13,11,11,42,16,22,27,42
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,1,0,0,0,1,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,9,3,1,1,2,3,2,3,3,7
Robbery at non-residential premises,6,10,5,0,3,3,3,5,18,18
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,6,8,8,9,11,9,6,9,3,6
Public violence,1,4,3,0,0,0,1,0,1,16
Crimen injuria,48,33,2,5,6,9,9,7,4,2
Neglect and ill-treatment of children ,2,5,2,5,5,3,7,4,1,2
Kidnapping,0,1,0,0,0,0,0,3,0,4
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Sterkstroom (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,3,4,3,5,1,5,1,1,0
Total Sexual Crimes,6,6,18,14,22,12,14,16,18,15
Attempted murder,1,3,2,1,0,1,3,2,2,1
Assault with the intent to inflict grievous bodily harm,55,70,80,61,73,55,39,34,42,22
Common assault,19,7,15,23,19,11,5,5,9,9
Common robbery,1,3,8,7,4,3,2,0,0,2
Robbery with aggravating circumstances,3,4,2,1,4,2,1,4,3,2
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,2,0,0,0,0,0,0,0,0
Malicious damage to property,18,13,10,20,16,9,10,8,8,0
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,29,16,21,5,3,8,13,8,15,3
Burglary at residential premises,50,51,47,66,58,50,32,36,20,19
Theft of motor vehicle and motorcycle,2,3,3,1,2,0,1,2,2,2
Theft out of or from motor vehicle,10,1,0,3,0,4,3,1,0,2
Stock-theft,54,59,46,46,45,88,51,39,48,37
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,4,0,0,1,1,2,1,0,2,2
Drug-related crime,9,10,37,38,23,22,31,27,26,28
Driving under the influence of alcohol or drugs,7,2,12,14,16,18,15,15,9,8
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,39,23,32,48,47,36,13,21,10,15
Commercial crime,1,2,3,4,7,2,4,4,2,3
Shoplifting,5,2,1,3,1,0,1,0,0,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,1,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,2,1,0,1,1,0
Robbery at non-residential premises,0,1,0,1,0,0,0,0,1,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,2,1,2,7,5,3,2,2,1
Public violence,0,0,2,0,0,1,0,0,0,0
Crimen injuria,1,2,2,4,3,2,1,2,1,0
Neglect and ill-treatment of children ,0,0,1,0,0,0,1,2,0,1
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Steve Vukile Tshwete (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Steve Vukile Tshwete was previously named Frankfort Ciskei,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,14,8,10,17,9,9,6,5,7,10
Total Sexual Crimes,15,16,16,18,16,30,30,35,28,44
Attempted murder,7,7,5,4,3,3,5,2,3,3
Assault with the intent to inflict grievous bodily harm,161,172,120,131,127,101,114,140,114,102
Common assault,53,60,61,40,34,46,43,19,28,19
Common robbery,6,22,16,19,14,8,17,13,8,16
Robbery with aggravating circumstances,20,6,7,6,4,11,10,7,14,10
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,4,4,2,6,3,5,1,4,7
Malicious damage to property,36,28,25,28,19,30,35,35,31,36
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,9,7,11,3,2,3,1,6,14,11
Burglary at residential premises,59,54,73,80,62,54,46,60,47,39
Theft of motor vehicle and motorcycle,9,6,6,1,0,3,3,0,1,2
Theft out of or from motor vehicle,2,6,8,4,2,1,3,3,2,2
Stock-theft,49,43,35,32,27,28,27,15,27,51
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,2,1,0,1,1,2,0,0,1
Drug-related crime,5,7,17,7,4,6,6,3,4,3
Driving under the influence of alcohol or drugs,0,2,1,2,3,0,3,7,3,2
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,60,73,59,46,46,23,45,46,29,45
Commercial crime,1,2,1,2,2,2,1,3,1,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,2,0,0,0,3,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,1,4,4,0,3,4,1,2,2
Robbery at non-residential premises,0,1,0,1,0,0,0,0,2,4
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,2,2,4,3,3,5,4,2,0
Public violence,1,0,0,0,0,0,0,0,1,0
Crimen injuria,25,21,8,15,14,19,19,12,7,10
Neglect and ill-treatment of children ,0,0,1,0,1,3,4,3,1,2
Kidnapping,0,0,0,1,1,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Steynsburg (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,6,4,8,7,4,8,4,6,6,7
Total Sexual Crimes,10,7,11,17,15,19,12,16,12,15
Attempted murder,3,1,3,1,4,2,6,3,2,4
Assault with the intent to inflict grievous bodily harm,57,49,47,76,98,88,96,101,84,64
Common assault,26,22,25,30,49,32,25,40,26,22
Common robbery,4,1,1,4,5,4,7,6,6,5
Robbery with aggravating circumstances,1,1,2,2,5,5,7,6,4,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,2,0,0,1,1,4,5,2,0
Malicious damage to property,10,11,14,26,33,26,29,15,18,20
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,16,9,26,3,2,9,8,11,8,15
Burglary at residential premises,25,28,38,77,62,51,59,38,33,32
Theft of motor vehicle and motorcycle,0,3,2,6,3,6,3,2,3,2
Theft out of or from motor vehicle,2,2,4,11,4,1,5,1,4,4
Stock-theft,30,17,21,23,35,26,36,26,31,32
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,1,0,0,2,0,0,0,6,0
Drug-related crime,5,7,8,16,11,20,10,6,10,7
Driving under the influence of alcohol or drugs,1,0,0,1,12,7,9,1,12,2
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,15,29,33,35,44,34,33,26,44,26
Commercial crime,1,1,3,3,4,6,6,13,7,6
Shoplifting,9,3,4,4,4,3,6,1,1,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,1,0,0,0,0,0,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,1,2,1,0,1
Robbery at non-residential premises,0,0,0,0,0,1,2,2,2,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,0,1,1,4,4,4,4,2,1
Public violence,0,0,0,0,1,1,0,0,0,0
Crimen injuria,8,7,9,8,12,7,2,12,10,7
Neglect and ill-treatment of children ,0,1,2,0,1,0,0,2,0,0
Kidnapping,0,0,0,0,0,1,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Steytlerville (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,4,5,1,1,3,1,1,3,1
Total Sexual Crimes,5,7,3,7,7,7,10,8,3,9
Attempted murder,0,0,0,0,1,3,4,1,1,0
Assault with the intent to inflict grievous bodily harm,72,59,41,50,59,38,44,25,21,33
Common assault,81,49,37,30,33,31,27,11,18,22
Common robbery,0,4,2,1,1,0,2,1,0,0
Robbery with aggravating circumstances,5,0,1,1,0,1,1,0,1,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,0,1,2,0,0,0,0,0,0
Malicious damage to property,27,30,29,15,25,21,21,11,12,8
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,28,15,6,6,1,7,6,3,6,6
Burglary at residential premises,39,28,26,33,39,35,41,21,30,39
Theft of motor vehicle and motorcycle,1,1,1,1,1,1,0,0,0,3
Theft out of or from motor vehicle,6,4,5,1,2,2,3,0,2,0
Stock-theft,35,21,27,12,11,10,14,7,6,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,2,0,0,0,0,0,0,1,0
Drug-related crime,9,8,8,4,14,7,22,21,28,30
Driving under the influence of alcohol or drugs,1,3,3,3,0,0,2,4,7,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,47,34,24,25,29,29,22,19,21,21
Commercial crime,2,3,0,2,8,2,2,4,2,1
Shoplifting,5,4,2,1,1,0,0,0,0,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,1,0
Robbery at residential premises,2,0,0,0,0,0,1,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,2,4,1,0,2,1,1,1,0
Public violence,1,0,0,0,0,0,0,1,0,0
Crimen injuria,10,6,5,3,2,7,3,2,0,2
Neglect and ill-treatment of children ,0,1,3,0,0,0,0,0,0,1
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Storms River (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,3,8,5,7,5,5,1,5,4
Total Sexual Crimes,19,22,13,19,25,22,16,18,12,18
Attempted murder,1,1,2,0,1,1,2,0,1,0
Assault with the intent to inflict grievous bodily harm,71,82,82,70,92,97,64,75,61,45
Common assault,62,60,63,56,65,57,29,28,21,20
Common robbery,7,8,5,8,7,3,7,4,6,5
Robbery with aggravating circumstances,0,4,7,2,5,7,1,8,5,7
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,1,4,3,1,2,8,2,6,2
Malicious damage to property,37,20,32,36,32,29,28,12,4,14
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,10,26,15,15,29,18,28,20,23,17
Burglary at residential premises,56,66,57,65,70,72,69,59,45,30
Theft of motor vehicle and motorcycle,5,1,2,6,2,1,4,3,3,1
Theft out of or from motor vehicle,8,12,13,5,8,9,12,4,4,9
Stock-theft,4,5,0,1,7,8,7,7,6,6
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,2,1,2,3,2,0,2,3
Drug-related crime,9,9,7,3,15,17,20,42,56,84
Driving under the influence of alcohol or drugs,5,5,3,6,8,12,12,18,17,15
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,74,54,43,51,66,72,54,58,40,25
Commercial crime,6,9,3,3,3,3,4,6,5,5
Shoplifting,2,1,5,1,0,0,0,0,2,2
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,1,0,0,2,0,0,2,2
Robbery at non-residential premises,0,0,0,0,0,1,0,5,3,2
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,9,7,6,5,7,8,3,4,5
Public violence,0,0,0,0,0,0,0,1,0,0
Crimen injuria,10,10,5,11,6,7,3,5,4,1
Neglect and ill-treatment of children ,2,0,2,2,3,1,0,1,0,1
Kidnapping,0,0,0,0,0,1,0,0,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Stutterheim (EC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
