Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Free State Provincial Total  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,14,14,16,11,14,17,22,20,15,12
Public violence,2,1,0,0,0,0,0,1,1,1
Crimen injuria,116,111,87,71,92,60,45,40,47,42
Neglect and ill-treatment of children ,2,0,3,2,3,2,5,2,1,1
Kidnapping,4,4,0,4,0,0,0,1,3,5
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vrede (FS)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,6,2,6,8,5,5,3,5,3,3
Total Sexual Crimes,15,26,27,18,26,18,13,27,29,21
Attempted murder,3,7,7,4,4,5,5,3,4,4
Assault with the intent to inflict grievous bodily harm,34,40,36,49,58,47,53,48,50,73
Common assault,98,119,153,109,134,118,87,92,117,81
Common robbery,8,13,15,14,24,13,11,12,12,5
Robbery with aggravating circumstances,7,10,14,11,25,21,13,19,26,9
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,1,2,1,5,3,4,1,3,0
Malicious damage to property,45,59,55,50,64,54,28,43,53,50
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,50,49,46,30,60,45,17,21,35,35
Burglary at residential premises,119,111,116,101,120,112,78,59,73,110
Theft of motor vehicle and motorcycle,17,33,22,19,14,4,9,13,13,7
Theft out of or from motor vehicle,36,28,24,15,18,15,13,15,16,22
Stock-theft,131,123,119,110,118,108,93,84,111,106
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,6,2,1,2,2,0,5,0,3,0
Drug-related crime,33,34,34,20,16,18,11,15,29,33
Driving under the influence of alcohol or drugs,5,9,3,5,6,11,6,4,9,22
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,183,150,132,102,106,84,56,93,106,85
Commercial crime,19,17,6,6,19,10,7,23,18,20
Shoplifting,12,9,8,4,7,11,7,9,9,4
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,1,3,0,1,0,1
Truck hijacking,1,2,1,3,6,3,2,0,0,0
Robbery at residential premises,0,0,0,0,0,1,0,0,1,0
Robbery at non-residential premises,0,0,0,0,3,5,6,14,17,7
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,12,15,8,21,8,14,7,10,9,8
Public violence,0,2,1,0,0,0,0,1,0,1
Crimen injuria,23,17,32,35,35,31,14,21,22,9
Neglect and ill-treatment of children ,1,3,6,2,1,4,1,1,0,1
Kidnapping,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vredefort (FS)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,3,1,3,1,1,2,2,5,4
Total Sexual Crimes,27,21,20,18,27,31,25,30,21,24
Attempted murder,4,2,0,6,0,5,4,5,6,5
Assault with the intent to inflict grievous bodily harm,75,96,101,104,95,84,84,80,83,76
Common assault,105,128,107,114,101,75,85,66,70,79
Common robbery,10,13,10,9,6,5,6,8,0,2
Robbery with aggravating circumstances,5,7,5,12,11,14,14,13,16,9
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,0,4,5,1,0,3,1,0,1
Malicious damage to property,25,32,21,37,42,33,30,12,22,22
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,18,11,6,12,14,15,21,23,21,17
Burglary at residential premises,84,89,59,91,78,101,86,93,72,68
Theft of motor vehicle and motorcycle,6,4,21,13,21,12,13,9,6,13
Theft out of or from motor vehicle,9,4,5,3,6,2,4,1,2,2
Stock-theft,29,25,36,53,39,39,70,65,52,29
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,1,0,1,1,0,3,0,1,0
Drug-related crime,10,9,9,18,50,21,21,24,20,60
Driving under the influence of alcohol or drugs,2,3,1,0,2,3,6,3,3,6
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,133,108,87,78,102,84,75,89,87,78
Commercial crime,3,6,4,4,4,2,3,5,2,4
Shoplifting,7,3,5,5,2,2,2,2,1,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,2,1,0,1,0
Truck hijacking,0,0,0,0,0,0,1,0,1,2
Robbery at residential premises,0,0,0,0,0,1,0,2,0,2
Robbery at non-residential premises,0,0,0,0,2,6,2,4,5,3
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,0,7,4,5,3,3,2,2,6
Public violence,0,0,0,0,0,0,1,2,0,1
Crimen injuria,53,54,36,34,37,29,31,15,17,25
Neglect and ill-treatment of children ,1,2,1,0,1,0,1,0,3,1
Kidnapping,1,0,0,0,0,0,0,1,1,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Wanda (FS)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,1,1,1,0,0,0,1,1,1
Total Sexual Crimes,2,1,3,0,1,3,0,0,1,0
Attempted murder,0,0,0,0,0,0,0,0,0,0
Assault with the intent to inflict grievous bodily harm,8,10,3,3,4,3,3,6,3,2
Common assault,17,12,5,2,2,1,3,2,3,1
Common robbery,0,0,0,0,0,0,0,0,0,0
Robbery with aggravating circumstances,0,0,0,0,0,0,0,0,1,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,0,0,0,2,1,0,0,0
Malicious damage to property,2,0,0,3,0,0,1,1,1,2
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,1,0,0,0,0,0,0,0,0
Burglary at residential premises,3,6,1,5,0,0,1,1,0,2
Theft of motor vehicle and motorcycle,0,0,0,1,0,0,0,1,0,0
Theft out of or from motor vehicle,1,1,0,0,0,0,0,0,0,0
Stock-theft,6,3,4,3,1,3,1,4,5,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,1,0,0,0,0,0,0
Drug-related crime,2,3,3,0,0,0,1,1,2,1
Driving under the influence of alcohol or drugs,0,0,0,0,0,1,0,0,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,12,12,7,9,3,4,0,4,3,4
Commercial crime,0,0,0,0,0,0,1,0,0,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,1,2,0,0,0,0,2,0,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,5,3,1,1,0,0,1,2,0,0
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Warden (FS)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,3,4,5,5,3,2,4,2,8
Total Sexual Crimes,12,18,19,26,13,14,19,13,24,25
Attempted murder,4,1,5,0,0,5,5,3,4,3
Assault with the intent to inflict grievous bodily harm,50,47,53,46,69,59,58,56,67,56
Common assault,58,44,48,40,58,31,34,40,52,56
Common robbery,6,5,10,14,17,5,6,12,9,5
Robbery with aggravating circumstances,14,11,7,24,11,17,17,11,25,39
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,1,2,0,0,1,1,6,1
Malicious damage to property,24,33,31,30,40,45,21,25,34,28
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,26,47,26,20,21,40,40,31,35,22
Burglary at residential premises,99,108,104,72,92,78,53,49,63,78
Theft of motor vehicle and motorcycle,7,23,11,15,7,8,9,2,5,4
Theft out of or from motor vehicle,40,21,23,27,30,19,27,33,31,28
Stock-theft,88,88,77,80,88,111,113,112,83,88
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,4,0,3,1,3,2,0,1,0,3
Drug-related crime,14,13,10,11,23,4,30,9,5,28
Driving under the influence of alcohol or drugs,17,20,9,46,19,12,15,11,19,11
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,107,78,90,86,71,61,50,50,53,51
Commercial crime,5,6,7,14,18,10,15,28,11,25
Shoplifting,1,0,1,4,3,0,0,1,0,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,1,0,1,1,0,0,0
Truck hijacking,4,6,2,4,2,8,5,5,5,13
Robbery at residential premises,0,0,0,0,0,1,2,0,0,3
Robbery at non-residential premises,1,0,0,0,1,0,3,4,12,4
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,16,20,20,11,19,12,16,13,13,17
Public violence,0,1,0,0,0,1,0,2,5,0
Crimen injuria,9,8,14,20,15,9,9,6,20,15
Neglect and ill-treatment of children ,0,1,1,5,3,3,1,1,0,0
Kidnapping,0,0,0,0,0,0,0,0,1,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Welkom (FS)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,22,22,31,25,30,38,25,47,69,59
Total Sexual Crimes,106,115,110,99,90,121,87,131,119,155
Attempted murder,37,31,24,22,24,18,22,34,51,51
Assault with the intent to inflict grievous bodily harm,225,247,236,237,219,229,292,274,251,226
Common assault,945,834,791,697,658,771,693,580,574,624
Common robbery,499,216,216,245,218,122,102,94,93,111
Robbery with aggravating circumstances,149,254,298,318,319,341,330,341,298,373
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,15,17,11,13,6,10,18,13,10,15
Malicious damage to property,341,377,379,413,441,464,413,403,406,370
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,345,344,421,476,305,411,376,427,452,403
Burglary at residential premises,824,774,858,788,713,629,523,356,533,736
Theft of motor vehicle and motorcycle,251,201,214,285,272,167,193,149,179,198
Theft out of or from motor vehicle,850,770,734,618,608,431,465,406,490,599
Stock-theft,11,3,2,4,8,19,19,22,19,27
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,8,6,13,6,9,8,11,6,25,14
Drug-related crime,70,72,113,56,97,109,76,81,88,122
Driving under the influence of alcohol or drugs,70,59,105,79,142,194,202,158,144,169
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,2881,2458,2289,2084,2204,2379,2062,1838,1864,1858
Commercial crime,345,345,310,288,288,322,418,565,469,633
Shoplifting,648,631,529,426,374,407,428,462,335,361
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,1,12,6,13,9,11,17,20,14,14
Truck hijacking,0,0,0,0,1,0,1,1,0,0
Robbery at residential premises,0,0,0,3,11,26,23,35,22,46
Robbery at non-residential premises,0,0,0,0,17,43,68,76,48,49
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,18,16,20,26,27,31,30,27,22,26
Public violence,0,0,1,2,2,2,0,2,1,2
Crimen injuria,245,259,244,168,183,170,170,148,171,190
Neglect and ill-treatment of children ,4,6,4,3,9,7,13,3,18,11
Kidnapping,1,0,0,1,2,2,1,4,6,10
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Wepener (FS)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,4,5,3,7,4,2,2,0,5
Total Sexual Crimes,23,25,22,26,28,19,16,28,26,17
Attempted murder,1,5,4,0,3,3,2,1,3,4
Assault with the intent to inflict grievous bodily harm,69,93,57,90,91,62,76,95,89,65
Common assault,152,119,117,115,94,72,58,91,56,47
Common robbery,8,9,12,11,14,5,5,4,4,5
Robbery with aggravating circumstances,4,9,12,18,17,11,5,17,10,12
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,1,2,9,3,5,5,2,1,3
Malicious damage to property,48,59,47,38,44,26,25,44,28,27
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,26,43,25,17,18,15,18,14,11,32
Burglary at residential premises,104,135,121,105,60,37,59,36,39,53
Theft of motor vehicle and motorcycle,7,3,6,6,5,3,3,2,3,2
Theft out of or from motor vehicle,10,8,7,9,6,5,3,7,3,4
Stock-theft,63,50,60,44,45,39,37,34,41,42
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,3,5,4,2,1,5,4,1,6
Drug-related crime,28,44,75,26,30,26,21,23,29,16
Driving under the influence of alcohol or drugs,3,3,4,4,5,6,2,2,0,6
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,133,124,97,76,85,60,51,59,51,46
Commercial crime,12,16,34,24,14,6,16,22,19,8
Shoplifting,4,1,0,2,2,1,3,1,1,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,1,2,1,0,1,2,0,0,0,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,1,1,0,3,1,0,0,2,3
Robbery at non-residential premises,0,0,0,0,0,5,3,10,4,5
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,3,2,3,5,0,3,2,2,1
Public violence,0,0,0,1,0,0,1,1,0,0
Crimen injuria,55,35,36,51,39,14,22,25,11,7
Neglect and ill-treatment of children ,5,1,1,1,2,2,2,2,1,6
Kidnapping,0,0,1,1,0,0,0,0,2,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Wesselsbron (FS)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,15,8,3,7,9,9,8,13,8,12
Total Sexual Crimes,55,57,60,62,59,54,55,66,65,80
Attempted murder,3,1,33,28,32,19,17,17,15,23
Assault with the intent to inflict grievous bodily harm,345,248,227,158,180,217,190,266,257,282
Common assault,162,224,302,171,240,200,231,253,241,303
Common robbery,74,74,54,41,52,36,23,27,27,22
Robbery with aggravating circumstances,6,7,12,12,8,10,14,26,24,38
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,4,5,2,2,2,2,3,4,4
Malicious damage to property,80,64,81,53,75,68,78,80,82,90
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,30,17,11,12,18,31,33,47,31,36
Burglary at residential premises,266,122,130,162,112,129,165,133,126,125
Theft of motor vehicle and motorcycle,15,16,11,12,5,5,3,12,6,11
Theft out of or from motor vehicle,16,8,11,9,3,12,9,16,11,11
Stock-theft,63,30,26,36,28,30,37,53,45,62
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,0,2,5,3,2,0,2,0,4
Drug-related crime,21,15,23,16,18,22,32,26,25,67
Driving under the influence of alcohol or drugs,1,3,8,28,20,33,26,53,24,14
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,216,170,204,157,122,137,106,156,186,189
Commercial crime,18,22,14,13,13,9,8,17,6,11
Shoplifting,11,10,18,25,14,27,20,19,7,18
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,1,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,1,0,2,0,1,0,1,7,3,3
Robbery at non-residential premises,1,0,0,0,0,3,4,8,4,7
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,6,5,8,8,4,12,2,1,9,6
Public violence,1,2,3,1,1,0,0,0,0,0
Crimen injuria,38,58,135,39,79,60,66,73,78,118
Neglect and ill-treatment of children ,1,1,4,2,1,0,1,2,2,2
Kidnapping,0,0,0,0,0,0,0,2,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Winburg (FS)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,4,5,1,1,2,5,3,3,4,6
Total Sexual Crimes,20,19,26,26,18,18,38,23,20,26
Attempted murder,3,2,7,9,4,2,1,6,10,3
Assault with the intent to inflict grievous bodily harm,73,76,78,66,77,74,100,93,86,92
Common assault,86,64,89,80,121,149,124,114,123,103
Common robbery,2,6,3,3,9,5,5,9,10,8
Robbery with aggravating circumstances,6,16,10,8,4,4,11,12,10,18
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,5,2,1,3,2,2,5,3
Malicious damage to property,38,30,38,36,39,29,41,57,46,53
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,20,26,26,38,35,29,57,37,39,27
Burglary at residential premises,57,77,90,62,71,70,63,62,73,58
Theft of motor vehicle and motorcycle,3,2,3,9,13,8,2,3,12,16
Theft out of or from motor vehicle,7,12,14,8,12,9,11,17,13,14
Stock-theft,48,61,34,48,26,42,41,34,52,45
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,3,1,1,3,0,0,1,0
Drug-related crime,18,22,16,19,27,24,22,23,7,10
Driving under the influence of alcohol or drugs,4,6,12,6,26,2,9,13,7,10
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,94,76,99,86,130,86,83,94,105,82
Commercial crime,4,13,5,8,5,8,13,11,12,7
Shoplifting,5,6,1,1,1,3,10,6,0,2
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,1,0,0,0,0,0,1,0,0
Truck hijacking,3,5,0,1,0,1,0,0,0,1
Robbery at residential premises,0,0,0,1,1,0,1,0,2,1
Robbery at non-residential premises,0,0,0,0,1,0,3,4,5,13
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,20,15,16,18,17,8,13,19,16,9
Public violence,0,1,0,0,0,0,0,1,0,0
Crimen injuria,15,12,35,13,22,40,35,47,28,26
Neglect and ill-treatment of children ,0,0,2,4,2,2,2,3,1,0
Kidnapping,0,0,1,0,1,0,0,1,1,3
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Zamdela (FS)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,0,0,0,0,0,0,27,27
Total Sexual Crimes,0,0,0,0,0,0,0,0,136,167
Attempted murder,0,0,0,0,0,0,0,0,30,51
Assault with the intent to inflict grievous bodily harm,0,0,0,0,0,0,0,0,374,471
Common assault,0,0,0,0,0,0,0,0,569,655
Common robbery,0,0,0,0,0,0,0,0,61,63
Robbery with aggravating circumstances,0,0,0,0,0,0,0,0,133,142
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,0,0,0,14,25
Malicious damage to property,0,0,0,0,0,0,0,0,225,305
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,0,0,0,0,0,0,0,66,126
Burglary at residential premises,0,0,0,0,0,0,0,0,361,466
Theft of motor vehicle and motorcycle,0,0,0,0,0,0,0,0,38,40
Theft out of or from motor vehicle,0,0,0,0,0,0,0,0,52,46
Stock-theft,0,0,0,0,0,0,0,0,13,12
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,8,10
Drug-related crime,0,0,0,0,0,0,0,0,162,90
Driving under the influence of alcohol or drugs,0,0,0,0,0,0,0,0,44,70
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,0,0,0,0,0,0,0,0,343,340
Commercial crime,0,0,0,0,0,0,0,0,11,19
Shoplifting,0,0,0,0,0,0,0,0,7,5
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,3,12
Truck hijacking,0,0,0,0,0,0,0,0,1,2
Robbery at residential premises,0,0,0,0,0,0,0,0,7,5
Robbery at non-residential premises,0,0,0,0,0,0,0,0,35,46
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,0,0,0,0,0,0,12,13
Public violence,0,0,0,0,0,0,0,0,1,10
Crimen injuria,0,0,0,0,0,0,0,0,61,111
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,10,18
Kidnapping,0,0,0,0,0,0,0,0,15,11
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Zastron (FS)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,6,6,3,6,7,4,2,9,6,6
Total Sexual Crimes,39,37,40,34,55,53,34,39,44,27
Attempted murder,2,6,4,5,5,6,3,4,4,11
Assault with the intent to inflict grievous bodily harm,184,181,157,128,157,143,154,163,153,153
Common assault,122,144,146,95,54,93,66,58,71,90
Common robbery,2,2,8,10,4,10,9,4,4,18
Robbery with aggravating circumstances,5,10,7,7,7,3,9,14,17,13
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,4,3,2,5,1,1,2,8,2,5
Malicious damage to property,50,61,71,48,42,51,53,71,65,66
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,35,33,44,24,28,40,53,50,67,44
Burglary at residential premises,157,151,160,130,104,94,141,88,116,163
Theft of motor vehicle and motorcycle,7,9,13,6,7,0,4,5,5,4
Theft out of or from motor vehicle,15,14,17,11,11,4,21,33,34,25
Stock-theft,152,140,131,131,94,146,137,146,113,81
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,0,5,6,1,0,1,3,1,4
Drug-related crime,17,20,58,31,18,26,49,38,19,41
Driving under the influence of alcohol or drugs,3,2,4,3,3,0,4,5,10,8
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,171,143,128,108,88,84,95,82,76,96
Commercial crime,9,10,18,10,15,13,9,7,16,26
Shoplifting,20,22,13,20,12,13,11,15,8,13
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
