Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Northern Cape   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,3,5,2,3,3,2,2,3,1
Total Sexual Crimes,7,8,5,1,0,2,10,11,11,6
Attempted murder,9,7,2,2,3,2,0,5,3,2
Assault with the intent to inflict grievous bodily harm,15,16,6,5,7,11,21,17,15,9
Common assault,22,41,25,12,11,9,20,9,27,17
Common robbery,2,0,1,0,0,0,0,1,0,0
Robbery with aggravating circumstances,1,0,1,0,0,0,1,0,0,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,1,0,0,0,0,1
Malicious damage to property,12,7,0,0,5,6,6,9,6,2
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,9,5,7,1,7,2,8,4,9,5
Burglary at residential premises,26,18,14,5,3,7,19,7,11,10
Theft of motor vehicle and motorcycle,1,0,1,1,0,1,2,3,0,0
Theft out of or from motor vehicle,2,1,6,0,1,1,2,1,3,1
Stock-theft,9,6,2,3,0,5,8,2,8,3
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,4,0,0,0,1,0,0,3,0,0
Drug-related crime,14,7,15,18,12,6,16,12,17,13
Driving under the influence of alcohol or drugs,1,3,3,3,4,3,4,1,6,4
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,18,12,10,6,5,13,21,11,14,9
Commercial crime,3,3,2,0,1,2,2,1,2,2
Shoplifting,1,3,1,0,0,0,0,1,3,1
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,1,0,0,1
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,0,2,1,1,1,2,0,0,1
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,4,4,3,0,3,1,4,0,3,3
Neglect and ill-treatment of children ,2,2,0,0,0,1,1,2,2,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Tsineng (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,6,0,2,1,1,2,3,0,0
Total Sexual Crimes,19,28,13,20,12,21,15,15,12,23
Attempted murder,5,6,6,5,1,1,1,0,2,5
Assault with the intent to inflict grievous bodily harm,118,111,70,68,58,84,68,75,95,90
Common assault,22,21,14,16,10,13,6,11,7,15
Common robbery,1,6,1,3,5,1,1,2,1,3
Robbery with aggravating circumstances,0,1,4,3,4,11,2,1,10,12
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,1,3,2,0,0,1,0,1,0
Malicious damage to property,21,16,14,9,9,16,12,8,14,16
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,13,20,9,10,11,11,15,9,25,27
Burglary at residential premises,17,12,10,10,6,8,10,6,10,9
Theft of motor vehicle and motorcycle,0,0,2,0,0,2,0,0,0,1
Theft out of or from motor vehicle,4,6,1,0,1,0,0,1,0,3
Stock-theft,32,29,15,29,21,22,32,24,21,28
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,1,0
Drug-related crime,1,2,0,2,1,4,2,3,0,0
Driving under the influence of alcohol or drugs,1,0,0,0,0,0,0,0,1,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,13,14,19,11,9,26,20,13,13,22
Commercial crime,0,1,2,1,0,0,1,1,0,1
Shoplifting,0,0,1,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,1,2,0,0,0,0
Robbery at non-residential premises,0,0,0,0,3,7,2,1,9,10
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,2,3,1,1,1,1,4,5,9
Public violence,0,1,1,0,0,0,0,0,0,2
Crimen injuria,0,1,1,2,6,1,5,3,0,3
Neglect and ill-treatment of children ,0,1,0,0,0,0,0,1,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Upington (NC)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,14,15,16,17,15,15,23,17,18,15
Total Sexual Crimes,64,81,71,87,88,78,72,61,54,55
Attempted murder,44,46,39,47,30,21,39,31,26,26
Assault with the intent to inflict grievous bodily harm,727,758,710,626,583,560,523,416,361,364
Common assault,294,245,240,183,216,336,314,266,257,225
Common robbery,129,135,90,96,83,69,105,50,53,45
Robbery with aggravating circumstances,32,29,29,25,20,27,22,23,29,24
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,12,11,11,20,9,7,7,10,12,3
Malicious damage to property,179,197,175,180,218,198,202,175,177,159
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,129,160,138,181,166,195,226,118,131,145
Burglary at residential premises,315,341,328,361,276,297,330,249,192,228
Theft of motor vehicle and motorcycle,32,28,28,19,15,19,17,9,13,15
Theft out of or from motor vehicle,420,246,256,264,185,215,225,188,201,208
Stock-theft,111,77,72,64,102,94,84,69,53,52
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,10,10,3,12,6,3,2,2,6
Drug-related crime,112,112,73,51,116,54,62,96,85,106
Driving under the influence of alcohol or drugs,61,143,103,105,206,118,130,101,41,54
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,1082,894,677,593,614,639,610,436,429,466
Commercial crime,118,120,67,51,71,144,103,120,138,123
Shoplifting,414,482,469,510,467,556,561,425,417,329
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,1,1,0,0,0,0,1,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,1,1,2,2,3,1,6
Robbery at non-residential premises,0,0,0,0,0,0,2,0,4,4
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,17,19,15,16,16,18,17,18,11,23
Public violence,0,3,0,0,1,0,1,2,2,0
Crimen injuria,103,82,68,58,58,68,101,65,52,46
Neglect and ill-treatment of children ,8,5,1,3,3,0,2,0,3,5
Kidnapping,1,6,1,0,0,3,1,1,3,2
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Van Zylsrus (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,0,0,0,0,0,0,0,0
Total Sexual Crimes,1,3,1,1,1,2,3,1,2,1
Attempted murder,1,0,0,0,0,0,0,0,0,0
Assault with the intent to inflict grievous bodily harm,5,4,3,6,8,5,4,0,1,2
Common assault,10,5,8,6,11,4,1,7,2,3
Common robbery,1,0,0,0,0,0,0,0,0,0
Robbery with aggravating circumstances,0,0,0,0,0,0,0,0,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,0,0,0,0,0
Malicious damage to property,0,0,0,1,2,0,1,1,1,0
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,0,0,2,2,1,0,2,0,0,2
Burglary at residential premises,2,0,0,0,1,1,2,2,1,2
Theft of motor vehicle and motorcycle,0,0,0,0,0,0,0,0,0,0
Theft out of or from motor vehicle,0,0,0,1,0,0,0,0,0,0
Stock-theft,6,8,7,13,4,4,4,2,6,5
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,0,0
Drug-related crime,3,2,9,4,5,2,5,13,14,13
Driving under the influence of alcohol or drugs,0,0,0,0,0,0,0,0,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,10,7,5,1,6,12,5,5,4,7
Commercial crime,0,0,1,0,0,1,1,1,2,0
Shoplifting,3,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,3,3,0,1,0,0,1,1,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,0,1,1,1,1,0,1,2,1,0
Neglect and ill-treatment of children ,0,0,0,1,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vanderkloof (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,0,0,1,0,0,0,0,0
Total Sexual Crimes,1,2,1,1,2,4,0,2,0,1
Attempted murder,2,0,0,0,0,1,0,0,1,1
Assault with the intent to inflict grievous bodily harm,21,25,16,13,12,16,11,7,5,9
Common assault,31,25,19,10,3,14,12,6,7,10
Common robbery,1,0,0,0,0,0,0,1,0,0
Robbery with aggravating circumstances,0,0,0,1,0,0,0,0,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,1,0,0,0,1,0
Malicious damage to property,15,8,4,6,1,4,4,1,1,3
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,5,1,1,3,3,1,0,0,0,0
Burglary at residential premises,8,12,7,4,5,6,8,2,1,2
Theft of motor vehicle and motorcycle,1,2,0,1,1,0,0,1,2,4
Theft out of or from motor vehicle,5,0,1,0,1,2,0,3,0,0
Stock-theft,2,1,1,1,0,0,2,6,2,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,2,0,0,0
Drug-related crime,5,5,7,14,18,13,11,9,7,5
Driving under the influence of alcohol or drugs,1,2,3,0,4,14,8,9,3,9
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,14,19,15,10,5,10,6,5,9,5
Commercial crime,3,1,1,0,0,0,0,0,0,1
Shoplifting,3,0,2,0,0,2,4,1,1,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,1,0,1,1,0,0,1,1
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,4,2,1,2,1,2,0,0,2,2
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,1,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vanwyksvlei (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,1,2,1,2,0,0,1,3,1
Total Sexual Crimes,0,3,3,4,5,4,6,7,2,9
Attempted murder,1,0,0,0,0,2,1,0,0,0
Assault with the intent to inflict grievous bodily harm,18,11,11,19,20,17,16,14,12,18
Common assault,14,19,12,13,19,14,16,17,14,3
Common robbery,1,3,1,0,0,0,1,3,0,0
Robbery with aggravating circumstances,1,0,0,1,0,0,0,0,0,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,0,0,0,0,0
Malicious damage to property,4,1,1,6,9,1,6,0,1,6
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,3,9,2,2,8,14,4,1,2,1
Burglary at residential premises,6,4,8,14,11,5,9,6,5,1
Theft of motor vehicle and motorcycle,0,0,0,0,0,1,0,0,0,0
Theft out of or from motor vehicle,1,0,1,0,0,1,2,0,0,1
Stock-theft,2,3,14,10,11,14,33,16,13,9
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,0,0
Drug-related crime,2,1,5,2,2,2,6,2,10,8
Driving under the influence of alcohol or drugs,0,1,0,1,1,1,0,0,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,7,7,3,14,16,8,14,8,2,0
Commercial crime,0,0,0,0,0,0,0,1,0,0
Shoplifting,1,2,0,0,1,1,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,1,2,1,0,0,0,0,1,0
Public violence,0,0,1,1,1,0,0,0,0,0
Crimen injuria,3,3,1,1,0,0,2,1,3,0
Neglect and ill-treatment of children ,0,0,0,2,0,2,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,1,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Victoria West (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,6,8,7,4,7,7,7,6,6,13
Total Sexual Crimes,10,5,6,5,15,18,7,20,11,16
Attempted murder,1,2,2,9,7,9,10,13,12,11
Assault with the intent to inflict grievous bodily harm,93,78,63,94,119,110,109,87,114,99
Common assault,73,50,60,62,83,63,56,59,40,41
Common robbery,8,1,2,3,3,3,1,4,5,11
Robbery with aggravating circumstances,0,1,1,3,1,2,1,4,9,10
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,2,1,0,1,1,0,0,1,2
Malicious damage to property,36,27,27,29,19,27,32,20,20,21
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,47,18,22,25,12,23,38,42,41,35
Burglary at residential premises,24,29,33,30,28,37,44,61,71,80
Theft of motor vehicle and motorcycle,2,1,1,0,1,0,3,1,5,2
Theft out of or from motor vehicle,5,5,14,10,3,7,7,9,14,17
Stock-theft,45,31,17,27,41,30,61,25,46,47
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,2,0,0,0,4,0,1,0,0
Drug-related crime,30,26,67,82,67,66,40,41,14,20
Driving under the influence of alcohol or drugs,1,5,8,9,9,13,4,9,2,6
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,79,82,38,70,57,52,55,38,46,49
Commercial crime,8,5,4,5,14,7,12,4,7,3
Shoplifting,22,11,11,8,14,25,14,9,3,2
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,1,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,1,0
Robbery at residential premises,0,0,0,0,0,0,0,1,4,3
Robbery at non-residential premises,0,0,0,0,0,0,0,1,1,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,5,3,6,5,4,3,1,8,3,3
Public violence,0,0,0,1,2,0,0,0,0,0
Crimen injuria,2,0,5,10,9,1,4,1,1,4
Neglect and ill-treatment of children ,1,4,1,7,5,4,1,2,1,3
Kidnapping,0,0,0,0,1,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vioolsdrif (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,0,1,2,0,0,0,0,1,0
Total Sexual Crimes,13,3,5,2,5,10,6,12,7,6
Attempted murder,6,1,5,2,2,1,4,1,1,0
Assault with the intent to inflict grievous bodily harm,18,24,29,26,22,19,21,17,19,13
Common assault,13,12,26,7,14,9,17,11,7,11
Common robbery,0,0,1,3,0,1,0,0,1,0
Robbery with aggravating circumstances,0,0,1,0,0,0,0,0,2,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,0,3,2,0,2,1,0,0,0
Malicious damage to property,2,6,13,1,11,8,3,4,4,3
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,6,3,4,8,7,11,7,8,4,8
Burglary at residential premises,19,12,19,14,18,14,23,24,13,17
Theft of motor vehicle and motorcycle,1,0,1,1,1,0,1,1,0,1
Theft out of or from motor vehicle,4,5,12,6,5,8,3,7,7,2
Stock-theft,2,2,0,1,3,5,4,1,4,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,3,3,0,0,1,0,0,1,1
Drug-related crime,22,25,11,5,26,18,14,20,17,21
Driving under the influence of alcohol or drugs,0,3,1,6,3,4,2,0,0,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,17,19,24,14,25,21,23,15,12,14
Commercial crime,4,6,7,1,2,5,1,5,3,4
Shoplifting,0,0,1,0,0,0,2,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,2,1
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,1,1,0,0,2,2,0,0,1
Public violence,0,0,1,0,0,0,0,0,0,0
Crimen injuria,2,8,8,7,3,4,4,1,2,3
Neglect and ill-treatment of children ,0,0,0,1,4,2,0,0,1,0
Kidnapping,0,0,0,1,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vosburg (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,0,1,1,0,1,1,2,3,0
Total Sexual Crimes,3,1,2,1,3,1,6,4,5,5
Attempted murder,2,0,0,0,0,0,0,0,0,0
Assault with the intent to inflict grievous bodily harm,13,10,6,6,17,19,25,22,27,22
Common assault,21,5,12,7,12,20,15,14,22,13
Common robbery,0,0,0,0,0,0,0,0,0,1
Robbery with aggravating circumstances,0,1,0,0,0,0,0,1,1,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,0,0,0,0,0,0,0,0,1
Malicious damage to property,3,3,2,3,3,3,3,7,3,5
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,4,2,3,2,7,3,3,6,5,0
Burglary at residential premises,4,9,5,4,8,11,17,8,12,5
Theft of motor vehicle and motorcycle,0,0,0,0,0,2,1,0,2,0
Theft out of or from motor vehicle,0,0,0,0,1,2,2,2,0,0
Stock-theft,19,4,3,6,4,1,3,2,9,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,1,0,0,1,0,0,2,0,0
Drug-related crime,28,18,10,7,5,6,4,0,3,3
Driving under the influence of alcohol or drugs,0,2,0,1,0,0,0,0,2,3
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,2,8,5,0,3,12,11,7,8,4
Commercial crime,0,1,0,2,0,0,1,3,1,0
Shoplifting,2,1,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,0,3,0,0,1,0,0,2
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,1,0,0,0,2,0,0,0,0,1
Neglect and ill-treatment of children ,2,0,1,0,0,0,1,1,1,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Warrenton (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,7,5,8,10,6,10,5,8,9,7
Total Sexual Crimes,70,61,49,61,39,39,50,40,39,33
Attempted murder,11,28,16,15,7,10,7,5,8,8
Assault with the intent to inflict grievous bodily harm,327,416,320,306,259,255,213,202,196,226
Common assault,183,198,135,167,134,141,132,103,103,112
Common robbery,62,114,75,54,41,52,40,29,19,24
Robbery with aggravating circumstances,27,38,31,15,37,26,26,14,23,34
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,8,4,7,5,5,5,2,4,8
Malicious damage to property,121,109,104,84,75,66,74,63,54,60
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,39,52,39,44,76,53,36,42,43,53
Burglary at residential premises,291,262,244,212,166,190,158,198,172,197
Theft of motor vehicle and motorcycle,11,6,5,8,5,2,1,4,7,8
Theft out of or from motor vehicle,54,54,44,42,25,41,21,27,33,26
Stock-theft,54,41,55,28,16,30,41,27,19,26
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,2,0,1,1,1,2,3,2,1
Drug-related crime,11,10,27,15,10,10,20,16,30,24
Driving under the influence of alcohol or drugs,15,20,22,20,10,1,18,11,14,21
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,402,329,261,207,214,197,174,165,181,174
Commercial crime,34,18,8,10,16,17,15,17,17,14
Shoplifting,16,36,28,13,13,19,27,16,14,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,1,0,0
Truck hijacking,0,0,0,0,0,0,0,2,2,1
Robbery at residential premises,4,0,0,0,0,1,4,0,2,2
Robbery at non-residential premises,0,0,0,0,1,4,8,5,6,9
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,8,6,8,8,8,3,6,6,9,3
Public violence,1,6,0,0,2,0,1,1,0,1
Crimen injuria,61,45,31,21,19,19,14,13,20,11
Neglect and ill-treatment of children ,6,3,7,2,1,1,2,4,0,1
Kidnapping,1,0,0,2,1,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
