Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Western Cape  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,7,17,12,16,14,11,15,9,10,2
Drug-related crime,63,138,192,202,223,264,306,331,359,344
Driving under the influence of alcohol or drugs,32,29,52,77,110,105,148,174,199,205
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,225,186,101,121,125,125,104,119,140,123
Commercial crime,15,2,1,22,11,9,13,12,5,12
Shoplifting,2,3,1,2,3,3,0,1,3,52
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,1,1,0,0,0,1,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,5,1,0,1,6,3,3,3,2,1
Robbery at non-residential premises,3,1,0,0,5,3,4,14,17,30
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,3,3,11,5,4,7,1,3,2
Public violence,1,0,3,3,1,2,0,0,3,2
Crimen injuria,60,48,25,32,39,33,26,49,64,66
Neglect and ill-treatment of children ,14,11,17,13,10,16,9,13,19,9
Kidnapping,2,3,0,0,1,2,1,3,2,6
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Touws River (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,9,7,3,4,2,3,3,2,9,3
Total Sexual Crimes,20,25,16,13,17,19,25,21,20,28
Attempted murder,3,6,0,1,1,0,0,5,1,2
Assault with the intent to inflict grievous bodily harm,97,87,63,45,46,50,58,59,59,80
Common assault,184,150,101,92,90,96,137,158,170,126
Common robbery,20,18,5,4,6,5,7,5,10,12
Robbery with aggravating circumstances,3,1,1,0,3,2,2,6,7,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,1,0,3,0,0,0,2,1,2
Malicious damage to property,83,59,42,27,39,34,40,41,52,44
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,22,7,7,7,27,30,21,18,19,23
Burglary at residential premises,131,57,52,57,69,82,78,74,68,110
Theft of motor vehicle and motorcycle,3,2,1,1,1,4,1,0,2,0
Theft out of or from motor vehicle,52,34,29,53,36,63,48,47,67,57
Stock-theft,13,13,17,11,6,6,4,7,5,18
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,0,2,3,2,2,1,2,3,1
Drug-related crime,49,66,54,95,78,112,105,125,124,95
Driving under the influence of alcohol or drugs,11,17,25,55,48,29,26,29,17,13
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,155,127,69,58,72,97,121,85,92,111
Commercial crime,6,2,0,3,3,2,3,6,3,2
Shoplifting,8,16,5,5,0,2,5,10,4,10
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,1,1,4,1
Robbery at non-residential premises,0,0,0,0,0,0,0,3,1,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,8,6,5,8,11,4,4,2,5,5
Public violence,1,0,0,1,0,0,0,0,0,2
Crimen injuria,14,4,3,3,4,0,6,7,3,3
Neglect and ill-treatment of children ,0,1,2,0,1,5,3,3,2,3
Kidnapping,0,1,0,0,1,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Tulbagh (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,12,8,9,6,5,6,7,4,8,3
Total Sexual Crimes,49,34,35,49,53,47,37,51,30,44
Attempted murder,7,0,1,1,2,0,0,5,0,0
Assault with the intent to inflict grievous bodily harm,159,113,114,109,92,82,85,71,103,123
Common assault,164,109,102,107,89,78,69,77,97,100
Common robbery,11,14,6,8,1,1,0,3,3,12
Robbery with aggravating circumstances,9,1,5,1,2,1,4,2,3,5
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,2,2,1,1,2,1,0,1,2
Malicious damage to property,60,39,44,45,33,39,23,26,34,60
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,70,42,36,33,37,41,55,46,52,60
Burglary at residential premises,129,130,86,82,82,85,76,93,76,136
Theft of motor vehicle and motorcycle,3,3,5,4,4,3,0,6,1,2
Theft out of or from motor vehicle,36,34,16,16,19,17,15,16,26,33
Stock-theft,22,13,2,7,5,8,11,3,3,8
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,3,4,4,1,5,2,1,3,2
Drug-related crime,107,193,243,279,293,291,395,460,574,678
Driving under the influence of alcohol or drugs,23,16,28,31,25,29,36,14,36,28
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,187,148,96,78,102,90,111,105,111,109
Commercial crime,7,11,7,4,4,8,3,5,7,8
Shoplifting,20,13,15,14,15,8,29,35,26,25
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,1,1,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,1,1,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,1,3,4
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,6,8,6,4,3,9,3,5,7,6
Public violence,1,1,0,2,3,4,1,1,0,3
Crimen injuria,56,28,15,14,22,22,15,12,18,8
Neglect and ill-treatment of children ,5,2,1,2,10,1,1,1,0,2
Kidnapping,2,0,0,0,1,0,3,2,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Uniondale (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,4,8,7,7,9,6,9,4,3,7
Total Sexual Crimes,28,28,26,18,37,22,17,20,30,22
Attempted murder,9,10,3,3,3,1,2,7,2,6
Assault with the intent to inflict grievous bodily harm,143,163,146,124,151,141,140,115,134,103
Common assault,233,207,168,184,238,188,173,174,155,159
Common robbery,8,5,4,3,11,7,6,5,3,6
Robbery with aggravating circumstances,4,2,1,0,0,1,1,4,2,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,3,3,1,1,1,2,1,0,1
Malicious damage to property,72,70,56,50,63,54,44,50,47,50
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,35,30,34,29,28,29,20,15,37,44
Burglary at residential premises,83,76,76,84,73,75,56,76,56,65
Theft of motor vehicle and motorcycle,5,0,1,3,2,3,1,2,2,3
Theft out of or from motor vehicle,11,12,11,4,9,11,14,11,14,26
Stock-theft,59,53,29,56,52,38,34,28,29,36
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,0,1,2,2,0,1,0,2,1
Drug-related crime,49,74,168,172,134,137,139,161,219,273
Driving under the influence of alcohol or drugs,16,17,44,95,30,19,14,20,18,21
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,121,103,108,76,94,96,75,79,74,80
Commercial crime,3,3,0,5,2,6,1,0,1,3
Shoplifting,25,17,6,7,6,9,3,0,2,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,1,0,0,0,0,0,1,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,1,2,2
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,5,7,4,6,4,3,6,3,9
Public violence,0,3,0,1,3,2,1,0,0,0
Crimen injuria,28,26,21,33,41,30,29,23,29,20
Neglect and ill-treatment of children ,0,3,3,7,6,9,3,5,0,2
Kidnapping,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vanrhynsdorp (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,3,3,4,5,5,2,0,0,4
Total Sexual Crimes,8,5,11,11,6,4,23,12,13,15
Attempted murder,0,2,1,2,1,0,0,0,2,0
Assault with the intent to inflict grievous bodily harm,36,38,32,24,21,15,24,28,27,33
Common assault,71,71,24,25,24,21,51,39,45,41
Common robbery,4,0,3,0,0,0,3,2,3,1
Robbery with aggravating circumstances,0,1,0,0,0,0,0,0,1,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,0,0,0,0,1,1,0,0,0
Malicious damage to property,8,12,7,3,7,10,11,13,12,14
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,11,10,6,3,5,6,14,7,6,14
Burglary at residential premises,14,12,10,8,5,6,16,22,26,18
Theft of motor vehicle and motorcycle,2,1,0,0,0,0,0,0,0,4
Theft out of or from motor vehicle,6,5,2,3,2,3,3,6,4,5
Stock-theft,5,8,7,3,0,0,3,11,3,9
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,3,0,0,2,0,0,6,0,1
Drug-related crime,61,58,67,87,98,98,98,144,120,131
Driving under the influence of alcohol or drugs,10,8,9,8,9,9,12,14,12,13
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,39,22,16,10,13,7,25,34,28,22
Commercial crime,0,3,0,0,2,2,6,5,3,1
Shoplifting,3,5,5,8,5,8,9,1,3,4
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,2,0,1,1,4,6,1,4,3
Public violence,1,1,0,0,3,0,0,0,1,0
Crimen injuria,4,3,4,6,10,2,4,3,6,10
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,1,0,0
Kidnapping,0,0,0,0,0,0,0,1,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Villiersdorp (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,11,17,8,14,16,12,22,20,12,14
Total Sexual Crimes,33,39,42,35,39,38,45,52,35,49
Attempted murder,5,5,2,3,3,2,2,3,1,3
Assault with the intent to inflict grievous bodily harm,156,128,80,136,125,89,87,95,90,88
Common assault,132,100,69,77,85,62,75,67,56,78
Common robbery,7,7,4,3,5,7,4,9,10,17
Robbery with aggravating circumstances,3,5,3,2,4,3,4,5,8,8
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,3,3,6,2,1,1,1,3,2
Malicious damage to property,56,66,61,54,63,38,58,49,71,52
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,70,69,37,42,49,38,39,63,57,61
Burglary at residential premises,193,121,94,79,89,74,76,115,105,151
Theft of motor vehicle and motorcycle,12,6,1,3,6,5,7,8,7,4
Theft out of or from motor vehicle,58,44,19,12,8,17,21,37,33,26
Stock-theft,36,5,2,1,2,4,6,5,2,10
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,4,3,6,5,0,2,5,0,1,3
Drug-related crime,256,241,304,197,208,231,251,308,316,337
Driving under the influence of alcohol or drugs,9,17,23,31,17,30,25,42,31,35
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,209,199,92,108,117,122,162,182,216,255
Commercial crime,9,13,5,5,3,5,7,5,3,8
Shoplifting,62,67,42,33,42,38,37,25,30,32
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,1,0,0,0,0,0,0,0,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,2,0,4,2
Robbery at non-residential premises,2,0,0,0,0,1,0,3,0,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,7,6,5,11,7,12,8,9,10,6
Public violence,0,2,0,1,2,1,1,1,2,5
Crimen injuria,27,24,23,19,20,16,14,16,20,17
Neglect and ill-treatment of children ,3,2,0,1,3,2,1,3,4,0
Kidnapping,2,0,0,1,2,1,1,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vredenburg (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,29,28,30,22,22,21,18,17,9,18
Total Sexual Crimes,71,67,68,57,48,48,83,63,72,66
Attempted murder,26,16,13,11,7,16,3,7,7,12
Assault with the intent to inflict grievous bodily harm,270,235,211,209,236,212,222,196,240,178
Common assault,297,364,271,227,276,222,271,215,196,209
Common robbery,82,43,32,54,55,25,38,30,38,37
Robbery with aggravating circumstances,62,40,47,35,54,76,83,74,61,107
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,11,8,6,9,1,5,1,2,7,4
Malicious damage to property,240,291,243,260,320,243,210,151,199,172
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,101,82,117,85,96,199,164,173,112,179
Burglary at residential premises,446,395,304,504,527,570,354,356,503,530
Theft of motor vehicle and motorcycle,22,19,14,15,16,24,8,16,8,8
Theft out of or from motor vehicle,123,180,121,227,364,191,226,193,257,363
Stock-theft,24,23,7,16,8,7,18,19,21,9
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,16,17,13,23,13,14,17,15,13,14
Drug-related crime,170,212,176,251,321,383,409,464,472,479
Driving under the influence of alcohol or drugs,68,82,78,69,83,72,84,86,71,56
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,749,789,564,608,669,743,587,460,493,523
Commercial crime,49,71,42,31,35,48,57,63,52,87
Shoplifting,224,153,144,200,184,300,296,267,222,155
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,3,0,0,1,1,1,0,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,6,1,3,0,2,4,5,10,6,11
Robbery at non-residential premises,0,0,0,0,0,5,11,18,8,17
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,8,6,12,14,12,6,8,7,6,3
Public violence,2,9,4,2,1,1,1,2,1,0
Crimen injuria,72,68,57,45,62,56,62,42,37,40
Neglect and ill-treatment of children ,11,4,2,5,3,2,3,4,5,1
Kidnapping,3,0,0,0,0,1,1,2,1,4
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vredendal (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,19,13,18,12,11,7,12,9,12,11
Total Sexual Crimes,54,51,41,66,51,57,82,58,89,80
Attempted murder,8,2,3,0,1,1,0,8,12,9
Assault with the intent to inflict grievous bodily harm,260,212,189,168,146,151,154,200,214,198
Common assault,182,146,133,144,132,121,114,136,177,167
Common robbery,30,23,13,10,9,4,30,21,45,23
Robbery with aggravating circumstances,13,3,6,5,1,3,2,11,32,17
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,4,2,0,1,1,2,4,3,7
Malicious damage to property,121,132,86,83,73,67,75,72,80,94
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,61,40,46,44,39,41,66,68,66,83
Burglary at residential premises,195,149,78,95,91,113,140,96,112,148
Theft of motor vehicle and motorcycle,14,4,4,3,7,5,3,7,4,5
Theft out of or from motor vehicle,67,34,23,27,33,17,37,22,58,78
Stock-theft,14,11,13,4,1,5,2,21,21,8
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,3,2,0,4,4,1,2,0,3
Drug-related crime,164,229,151,170,177,99,203,268,147,129
Driving under the influence of alcohol or drugs,30,30,26,24,32,30,29,64,26,22
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,275,230,155,139,111,149,165,167,194,226
Commercial crime,12,16,10,12,16,20,16,14,38,11
Shoplifting,116,94,96,83,104,113,142,135,170,116
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,1,1,3,2
Robbery at non-residential premises,0,0,0,0,0,0,0,0,1,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,7,10,5,5,4,9,10,10,9,7
Public violence,0,0,0,2,0,2,2,0,2,4
Crimen injuria,66,74,51,31,47,37,35,48,73,43
Neglect and ill-treatment of children ,11,10,9,6,12,7,6,6,3,1
Kidnapping,1,0,0,0,3,0,0,4,3,5
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Wellington (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Wellington and Paarl ceded Mbekweni April 2004,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,27,30,17,14,19,11,18,14,6,19
Total Sexual Crimes,131,108,84,67,75,52,94,91,77,75
Attempted murder,31,11,4,2,3,3,4,3,6,6
Assault with the intent to inflict grievous bodily harm,604,409,350,266,289,188,223,248,212,212
Common assault,748,552,449,450,385,353,482,462,406,414
Common robbery,151,107,57,47,55,91,80,62,69,52
Robbery with aggravating circumstances,32,11,4,6,15,15,48,82,93,98
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,8,4,2,0,5,1,3,9,3,8
Malicious damage to property,345,290,241,270,265,205,199,222,204,219
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,120,88,57,95,113,122,118,123,121,123
Burglary at residential premises,524,449,266,309,228,246,314,393,389,406
Theft of motor vehicle and motorcycle,38,28,31,43,22,29,36,39,51,38
Theft out of or from motor vehicle,202,157,202,190,147,247,221,223,267,254
Stock-theft,9,3,3,0,4,9,9,8,5,3
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,17,21,11,15,4,8,11,11,9,7
Drug-related crime,298,286,327,494,420,321,630,707,767,687
Driving under the influence of alcohol or drugs,29,37,52,47,47,56,93,101,91,52
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,1309,1113,663,742,774,890,840,980,930,822
Commercial crime,44,47,28,34,26,40,55,88,55,42
Shoplifting,90,95,43,53,40,80,73,71,89,94
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,1,1,0,2,0,2
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,3,2,1,5
Robbery at non-residential premises,1,0,0,0,0,4,8,11,18,16
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,7,7,12,18,17,10,7,11,7,6
Public violence,6,1,0,3,0,1,1,2,1,9
Crimen injuria,298,201,176,117,111,95,97,118,121,80
Neglect and ill-treatment of children ,33,20,18,18,11,8,16,6,6,5
Kidnapping,5,3,3,1,0,1,0,2,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Wolseley (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,8,11,13,9,7,10,4,10,4,4
Total Sexual Crimes,34,38,26,33,32,34,41,35,34,23
Attempted murder,11,6,4,5,1,3,3,4,3,11
Assault with the intent to inflict grievous bodily harm,171,142,136,172,136,128,144,123,112,98
Common assault,120,124,107,127,106,68,66,58,54,80
Common robbery,5,16,7,5,12,7,12,10,9,4
Robbery with aggravating circumstances,4,2,0,1,1,0,2,7,8,5
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,0,0,1,1,0,2,1,2,0
Malicious damage to property,82,57,53,54,52,51,56,49,50,41
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,37,21,28,20,40,45,49,57,37,41
Burglary at residential premises,136,125,79,63,59,50,124,148,110,120
Theft of motor vehicle and motorcycle,0,5,7,3,3,2,7,5,3,3
Theft out of or from motor vehicle,66,37,20,12,24,27,42,39,37,36
Stock-theft,3,4,0,7,7,3,1,2,7,8
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,1,1,0,1,1,0,1,0,1
Drug-related crime,145,172,211,196,309,226,188,214,271,347
Driving under the influence of alcohol or drugs,6,13,8,14,15,12,8,15,11,17
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,216,135,91,125,160,124,117,135,152,138
Commercial crime,4,6,2,6,2,3,3,4,2,30
Shoplifting,17,16,11,9,9,4,18,13,23,7
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,3,3,4
Robbery at non-residential premises,0,0,0,0,0,0,0,1,0,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,7,9,1,5,3,4,5,7,4
Public violence,0,1,1,0,1,0,1,0,0,6
Crimen injuria,45,48,35,38,62,45,47,47,21,22
Neglect and ill-treatment of children ,1,2,1,0,3,2,2,2,1,1
Kidnapping,1,2,1,3,1,0,0,1,0,0
,,,,,,,,,,
,,,,,,,,,,
