Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  North West  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Burglary at non-residential premises,78,89,70,92,82,110,75,120,106,101
Burglary at residential premises,138,166,125,112,122,129,154,230,209,221
Theft of motor vehicle and motorcycle,10,24,17,12,18,34,19,14,18,5
Theft out of or from motor vehicle,15,20,10,21,14,16,30,22,66,40
Stock-theft,52,43,64,56,42,64,71,54,49,56
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,7,6,7,3,6,12,15,8,20,14
Drug-related crime,53,87,166,235,272,293,237,169,182,308
Driving under the influence of alcohol or drugs,2,12,15,10,16,20,12,15,15,18
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,474,458,336,298,318,301,330,413,327,250
Commercial crime,29,16,32,36,38,73,78,80,33,30
Shoplifting,2,5,5,6,7,10,9,6,21,14
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,3,2,5,5,3,6,1,4,3,1
Truck hijacking,0,0,0,0,0,0,0,0,1,0
Robbery at residential premises,1,3,3,3,1,3,6,11,12,5
Robbery at non-residential premises,0,4,3,23,31,33,31,36,70,19
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,15,9,9,19,12,13,16,15,13,16
Public violence,0,0,3,0,1,4,5,0,6,10
Crimen injuria,50,22,16,27,21,17,45,48,44,35
Neglect and ill-treatment of children ,2,5,9,1,2,10,5,8,13,12
Kidnapping,1,0,0,2,1,1,1,3,4,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Swartruggens (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,7,3,3,11,4,3,3,5,4
Total Sexual Crimes,33,28,33,24,24,17,28,22,20,28
Attempted murder,9,1,5,9,9,2,4,3,1,7
Assault with the intent to inflict grievous bodily harm,124,128,113,138,86,66,70,70,54,61
Common assault,51,44,26,43,24,29,25,23,12,24
Common robbery,17,8,11,13,6,9,8,6,12,6
Robbery with aggravating circumstances,11,18,18,8,6,15,11,9,13,13
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,3,3,2,2,3,1,3,4,4
Malicious damage to property,49,37,28,28,23,25,28,30,23,18
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,52,30,24,25,27,43,32,55,33,48
Burglary at residential premises,124,97,147,111,80,72,75,115,108,140
Theft of motor vehicle and motorcycle,15,14,14,15,18,9,10,10,6,20
Theft out of or from motor vehicle,19,14,5,7,9,9,6,8,4,21
Stock-theft,32,25,30,12,12,21,34,32,25,16
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,2,1,0,35,3,4,3,5,5
Drug-related crime,23,53,49,53,43,11,58,46,36,61
Driving under the influence of alcohol or drugs,3,7,3,6,6,8,12,11,7,12
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,128,113,127,160,133,130,117,135,123,136
Commercial crime,8,16,11,13,17,13,11,14,9,8
Shoplifting,5,0,8,5,6,9,15,12,6,16
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,3,1,1,1,2,2,0,2,2
Truck hijacking,1,5,7,2,1,0,2,2,2,1
Robbery at residential premises,0,0,1,1,2,3,1,5,5,3
Robbery at non-residential premises,0,0,1,1,1,6,5,0,2,2
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,12,15,11,17,20,16,25,13,14,16
Public violence,0,0,0,0,1,1,0,0,1,0
Crimen injuria,9,14,12,12,7,9,7,9,8,6
Neglect and ill-treatment of children ,4,0,2,1,0,2,0,0,0,1
Kidnapping,0,0,0,0,0,0,0,0,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Taung (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,14,13,13,18,10,16,16,14,19,21
Total Sexual Crimes,109,102,118,128,129,121,133,131,194,201
Attempted murder,17,17,9,12,8,12,11,10,13,15
Assault with the intent to inflict grievous bodily harm,527,459,358,429,383,376,361,355,419,430
Common assault,130,149,117,127,148,90,106,116,120,127
Common robbery,121,107,76,75,82,57,73,76,80,70
Robbery with aggravating circumstances,39,54,36,65,44,70,83,99,108,107
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,8,7,5,10,10,11,4,8,13,16
Malicious damage to property,121,110,102,87,123,103,114,125,114,143
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,109,110,164,159,199,163,163,152,156,169
Burglary at residential premises,341,265,219,252,329,271,265,247,284,267
Theft of motor vehicle and motorcycle,9,8,18,8,6,4,8,14,10,11
Theft out of or from motor vehicle,32,32,23,19,21,33,23,22,57,66
Stock-theft,130,88,101,92,81,92,98,99,135,133
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,18,11,6,5,5,6,3,8,7,3
Drug-related crime,40,58,85,109,110,147,163,176,119,111
Driving under the influence of alcohol or drugs,5,15,10,15,21,22,6,6,14,34
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,213,208,153,155,184,146,182,191,190,196
Commercial crime,11,18,25,27,52,27,40,10,17,49
Shoplifting,11,29,46,34,49,42,37,17,26,31
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,1,1,1,1,1,0,2,1,2
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,1,2,1,0,4,6,13,22,18,24
Robbery at non-residential premises,2,1,0,2,8,25,43,37,53,33
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,10,13,14,13,18,11,20,20,16,17
Public violence,0,0,0,0,1,3,1,2,2,11
Crimen injuria,66,70,39,24,37,36,44,37,35,38
Neglect and ill-treatment of children ,4,2,6,5,1,8,7,8,8,4
Kidnapping,0,1,1,1,2,1,2,0,5,9
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Tlhabane (NW)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,41,28,24,26,44,35,24,13,16,13
Total Sexual Crimes,97,76,97,85,76,80,82,76,88,104
Attempted murder,53,47,30,22,51,48,24,15,24,16
Assault with the intent to inflict grievous bodily harm,444,441,384,325,289,264,265,318,256,227
Common assault,313,328,168,133,119,124,94,158,159,142
Common robbery,170,128,85,43,31,26,34,60,57,34
Robbery with aggravating circumstances,176,140,153,133,148,154,104,148,175,135
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,7,20,17,9,16,7,8,15,11,7
Malicious damage to property,171,160,156,116,80,99,72,182,185,150
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,56,52,40,32,34,82,72,122,160,155
Burglary at residential premises,310,357,247,182,209,188,227,553,575,598
Theft of motor vehicle and motorcycle,72,67,49,62,60,39,38,67,62,50
Theft out of or from motor vehicle,84,64,53,30,29,45,51,261,242,165
Stock-theft,4,2,9,6,9,4,8,2,0,1
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,49,23,11,15,14,14,11,9,13,7
Drug-related crime,156,135,169,222,289,361,460,600,596,595
Driving under the influence of alcohol or drugs,21,25,18,27,24,41,17,52,67,71
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,620,421,363,310,239,196,185,310,301,239
Commercial crime,25,29,17,10,26,27,38,48,31,36
Shoplifting,6,2,3,7,0,1,5,2,3,7
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,11,7,11,12,13,13,14,17,15,10
Truck hijacking,1,0,0,0,0,0,0,0,0,0
Robbery at residential premises,12,15,18,17,36,21,15,27,31,40
Robbery at non-residential premises,0,3,18,32,57,64,40,24,51,26
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,22,17,7,15,16,17,12,11,7,8
Public violence,2,5,1,2,0,1,0,0,1,3
Crimen injuria,62,60,34,30,32,46,17,43,38,27
Neglect and ill-treatment of children ,10,4,5,6,9,6,9,3,7,11
Kidnapping,9,5,1,2,2,2,2,11,6,7
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Tshidilamolomo (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Tshidilamolomo was established from Mothibistad February 2004,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,0,0,1,1,0,2,1,2
Total Sexual Crimes,2,16,16,13,8,16,8,23,13,13
Attempted murder,1,2,2,6,2,5,3,0,0,0
Assault with the intent to inflict grievous bodily harm,7,66,49,40,35,37,33,47,39,43
Common assault,3,14,12,11,3,2,5,9,3,5
Common robbery,4,5,3,6,3,1,2,5,3,1
Robbery with aggravating circumstances,1,3,2,5,5,2,8,6,4,7
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,2,1,3,5,0,2,2,2,3
Malicious damage to property,3,11,5,9,5,5,9,8,9,7
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,1,3,0,6,3,15,20,10,15,13
Burglary at residential premises,3,7,16,7,12,7,5,6,13,10
Theft of motor vehicle and motorcycle,0,0,2,1,0,0,2,0,0,0
Theft out of or from motor vehicle,0,0,2,0,0,0,0,0,1,0
Stock-theft,2,13,9,11,9,7,5,11,17,9
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,1,1,0,2,0,0,1
Drug-related crime,0,10,9,2,6,6,7,7,1,5
Driving under the influence of alcohol or drugs,0,0,1,0,0,0,0,1,2,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,3,15,8,12,13,12,10,10,6,5
Commercial crime,0,1,1,1,0,3,0,1,2,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,2,0,2,3,0,0
Robbery at non-residential premises,1,0,0,2,1,1,6,3,4,7
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,1,2,0,0,2,1,2,2,2
Public violence,0,0,0,0,0,0,0,0,2,0
Crimen injuria,0,9,5,2,3,2,1,2,5,1
Neglect and ill-treatment of children ,0,0,0,0,0,0,1,1,1,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Ventersdorp (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,8,10,12,12,17,21,8,11,15,19
Total Sexual Crimes,60,60,74,65,66,85,84,86,55,71
Attempted murder,11,4,12,5,11,11,6,7,7,13
Assault with the intent to inflict grievous bodily harm,442,324,314,360,324,345,328,265,257,291
Common assault,242,203,134,221,141,168,187,110,105,178
Common robbery,57,88,56,85,88,75,86,60,25,33
Robbery with aggravating circumstances,24,24,37,58,37,40,22,47,61,69
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,4,11,6,10,12,8,8,4,8,11
Malicious damage to property,132,124,107,107,117,150,102,55,53,96
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,18,38,41,48,67,70,58,53,33,68
Burglary at residential premises,230,206,210,238,226,245,262,186,147,194
Theft of motor vehicle and motorcycle,23,27,32,31,17,16,29,9,15,12
Theft out of or from motor vehicle,48,41,33,32,20,35,38,18,30,18
Stock-theft,175,137,144,119,114,119,128,141,192,191
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,8,1,4,7,2,3,3,5,9
Drug-related crime,50,50,73,54,56,36,52,70,48,62
Driving under the influence of alcohol or drugs,18,19,14,20,26,20,25,16,21,22
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,551,461,295,418,308,339,281,236,207,277
Commercial crime,29,29,25,33,20,48,40,33,27,20
Shoplifting,22,7,19,26,13,17,13,5,7,11
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,1,2,0,3,7,2,0,0
Truck hijacking,4,4,1,6,4,1,3,0,0,1
Robbery at residential premises,0,1,1,0,3,9,2,6,9,6
Robbery at non-residential premises,0,1,0,1,3,7,3,8,13,5
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,19,18,19,20,21,26,28,28,17,18
Public violence,1,0,0,0,9,6,18,3,5,10
Crimen injuria,138,28,26,42,32,52,40,24,20,40
Neglect and ill-treatment of children ,2,3,3,2,1,3,1,0,1,2
Kidnapping,0,1,0,1,6,2,3,3,6,3
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vorstershoop (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,1,1,1,0,0,0,1,0
Total Sexual Crimes,1,0,1,2,0,1,0,0,4,0
Attempted murder,0,0,0,0,1,0,0,1,0,0
Assault with the intent to inflict grievous bodily harm,3,1,1,1,4,3,4,2,2,0
Common assault,1,1,0,0,0,0,1,0,1,1
Common robbery,0,0,0,1,0,0,0,0,0,0
Robbery with aggravating circumstances,0,0,0,0,0,0,0,0,1,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,0,0,0,0,0
Malicious damage to property,3,0,0,0,0,0,0,0,0,1
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,1,0,0,0,0,0,0,0,1,0
Burglary at residential premises,1,0,3,0,0,0,1,0,1,1
Theft of motor vehicle and motorcycle,0,1,0,0,0,0,0,0,0,0
Theft out of or from motor vehicle,0,0,0,0,0,0,1,1,1,0
Stock-theft,6,2,3,3,5,8,4,4,7,3
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,1,0,1,0,0
Drug-related crime,0,0,0,2,1,0,0,0,1,0
Driving under the influence of alcohol or drugs,0,1,0,0,0,0,0,0,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,6,3,0,1,20,3,4,1,3,9
Commercial crime,0,0,0,0,0,0,0,0,0,0
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,1,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,1,0,1,0,1,1,0,1,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,1,1,1,0,1,1,0,0,0,0
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Vryburg (NW)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Vryburg ceded Huhudi December 2006,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,15,6,9,8,8,13,5,11,10,12
Total Sexual Crimes,105,96,116,77,55,59,53,41,43,50
Attempted murder,37,14,9,16,7,12,13,12,12,8
Assault with the intent to inflict grievous bodily harm,879,802,640,502,309,261,291,310,254,266
Common assault,512,521,493,312,197,209,186,184,140,160
Common robbery,231,194,148,96,83,74,70,56,64,109
Robbery with aggravating circumstances,71,81,112,73,38,20,31,31,31,34
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,9,10,11,11,1,2,2,2,3,2
Malicious damage to property,283,264,234,215,135,147,122,120,121,102
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,155,134,157,163,103,89,90,87,89,129
Burglary at residential premises,439,316,347,295,170,137,133,213,214,248
Theft of motor vehicle and motorcycle,38,25,21,25,14,10,19,16,14,11
Theft out of or from motor vehicle,318,213,234,172,108,125,99,141,164,226
Stock-theft,161,104,80,79,63,71,69,64,62,72
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,19,9,5,4,1,0,3,4,2,3
Drug-related crime,37,48,61,61,35,23,23,21,47,72
Driving under the influence of alcohol or drugs,17,19,21,20,12,18,12,12,13,12
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,1118,1050,752,550,424,506,373,391,347,352
Commercial crime,49,69,84,65,70,78,102,110,64,99
Shoplifting,192,190,182,184,112,128,160,137,92,86
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,1,1,1,1,0,0,1
Truck hijacking,0,0,0,0,2,0,0,0,0,0
Robbery at residential premises,0,0,0,0,2,4,3,3,4,3
Robbery at non-residential premises,0,0,0,3,0,3,6,9,14,9
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,27,27,21,27,27,16,23,24,26,25
Public violence,2,2,4,1,1,1,1,1,0,0
Crimen injuria,214,205,170,110,70,74,65,52,47,39
Neglect and ill-treatment of children ,4,3,5,4,0,3,2,1,1,0
Kidnapping,3,2,0,1,1,3,0,1,1,4
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Wolmaransstad (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,9,14,8,7,11,12,9,12,12,9
Total Sexual Crimes,54,67,69,57,71,56,63,78,81,83
Attempted murder,113,55,24,22,13,12,8,6,10,7
Assault with the intent to inflict grievous bodily harm,206,244,193,182,218,182,260,284,264,257
Common assault,279,246,177,170,157,136,179,147,99,95
Common robbery,81,63,34,39,62,49,55,68,49,50
Robbery with aggravating circumstances,25,24,46,42,19,33,34,49,39,38
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,18,8,7,11,10,3,5,4,5,10
Malicious damage to property,129,110,112,71,121,83,83,79,78,71
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,69,83,88,62,47,62,64,62,60,82
Burglary at residential premises,180,139,127,177,186,177,198,231,220,201
Theft of motor vehicle and motorcycle,20,16,20,11,10,17,7,16,15,5
Theft out of or from motor vehicle,63,58,49,68,53,31,42,36,27,32
Stock-theft,73,49,73,82,43,49,70,68,70,109
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,10,14,5,6,4,4,4,2,1,4
Drug-related crime,86,104,105,98,99,109,67,54,51,57
Driving under the influence of alcohol or drugs,19,23,15,16,22,18,11,29,16,25
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,359,315,263,242,251,258,247,238,187,190
Commercial crime,37,19,24,13,34,20,34,36,62,70
Shoplifting,65,47,70,60,59,60,76,61,64,42
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,1,0,1,1,1,0,1,3
Truck hijacking,0,1,1,0,0,1,3,6,1,1
Robbery at residential premises,0,0,0,0,0,7,2,8,3,6
Robbery at non-residential premises,0,0,0,3,4,0,6,6,11,7
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,10,25,17,11,23,21,15,16,14,11
Public violence,1,1,0,0,15,1,3,1,2,3
Crimen injuria,65,53,31,14,18,18,42,21,21,19
Neglect and ill-treatment of children ,2,6,3,0,0,1,0,2,1,1
Kidnapping,1,0,0,0,0,1,0,1,3,2
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Zeerust (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,7,7,1,6,2,6,3,7,8,6
Total Sexual Crimes,40,42,37,47,43,36,43,48,68,36
Attempted murder,6,5,3,5,3,3,6,4,5,2
Assault with the intent to inflict grievous bodily harm,97,64,98,135,122,113,122,116,100,111
Common assault,306,325,223,209,189,192,126,154,120,97
Common robbery,73,31,42,33,24,38,39,47,42,25
Robbery with aggravating circumstances,22,21,38,44,26,37,21,14,28,44
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,6,3,6,3,1,4,8,6,5
Malicious damage to property,120,107,88,104,74,88,70,61,70,42
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,128,93,83,82,72,83,67,82,86,77
Burglary at residential premises,146,110,99,121,87,85,103,99,68,92
Theft of motor vehicle and motorcycle,21,31,26,35,11,13,12,8,12,17
Theft out of or from motor vehicle,88,89,46,65,44,54,53,75,67,56
Stock-theft,43,57,38,30,24,32,37,27,33,40
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,6,7,6,1,2,2,6,2,0,2
Drug-related crime,44,36,35,19,29,56,89,95,90,78
Driving under the influence of alcohol or drugs,41,27,42,29,38,37,86,71,52,57
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,373,376,285,262,241,283,217,273,259,172
Commercial crime,41,19,37,76,69,73,85,51,46,47
Shoplifting,101,125,99,65,93,124,104,93,90,87
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,1,3,2,1,2,1,1,1,0
Truck hijacking,0,2,4,2,2,1,3,2,1,0
Robbery at residential premises,1,1,4,6,3,6,2,2,6,10
Robbery at non-residential premises,0,0,0,3,5,9,5,5,13,22
